N1_contact TotalCurrent(n252_TLPn252_des) X,N1_contact TotalCurrent(n252_TLPn252_des) Y,N1_contact TotalCurrent(n253_TLPn253_des) X,N1_contact TotalCurrent(n253_TLPn253_des) Y,N1_contact TotalCurrent(n254_TLPn254_des) X,N1_contact TotalCurrent(n254_TLPn254_des) Y,N1_contact TotalCurrent(n255_TLPn255_des) X,N1_contact TotalCurrent(n255_TLPn255_des) Y,N1_contact TotalCurrent(n256_TLPn256_des) X,N1_contact TotalCurrent(n256_TLPn256_des) Y,N1_contact TotalCurrent(n257_TLPn257_des) X,N1_contact TotalCurrent(n257_TLPn257_des) Y,N1_contact TotalCurrent(n258_TLPn258_des) X,N1_contact TotalCurrent(n258_TLPn258_des) Y,N1_contact Temperature(n252_TLPn252_des) X,N1_contact Temperature(n252_TLPn252_des) Y,N1_contact Temperature(n253_TLPn253_des) X,N1_contact Temperature(n253_TLPn253_des) Y,N1_contact Temperature(n254_TLPn254_des) X,N1_contact Temperature(n254_TLPn254_des) Y,N1_contact Temperature(n255_TLPn255_des) X,N1_contact Temperature(n255_TLPn255_des) Y,N1_contact Temperature(n256_TLPn256_des) X,N1_contact Temperature(n256_TLPn256_des) Y,N1_contact Temperature(n257_TLPn257_des) X,N1_contact Temperature(n257_TLPn257_des) Y,N1_contact Temperature(n258_TLPn258_des) X,N1_contact Temperature(n258_TLPn258_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,0.39784258,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39784258,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39761684,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39761684,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39734635,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39734635,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39726525,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39726525,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39716798,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39716798,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39705133,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39705133,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39691146,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39691146,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39674375,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39674375,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39654271,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39654271,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39630176,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39630176,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39601306,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39601306,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39566723,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39566723,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39525314,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39525314,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39475751,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39475751,300
-,-,-,-,-,-,-,-,-,-,-,-,0.394609,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.394609,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39443096,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39443096,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39421756,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39421756,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39396181,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39396181,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39365541,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39365541,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39328845,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39328845,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39284911,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39284911,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39271746,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39271746,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3925596,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3925596,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39237037,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39237037,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39214357,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39214357,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3918718,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3918718,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39154624,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39154624,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39115638,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39115638,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39103954,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39103954,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39089944,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39089944,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39073147,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39073147,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39053012,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39053012,300
-,-,-,-,-,-,-,-,-,-,-,-,0.39028882,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.39028882,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38999971,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38999971,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38965343,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38965343,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38923883,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38923883,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38911458,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38911458,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3889656,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3889656,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38878701,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38878701,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38857294,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38857294,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38831642,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38831642,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38800912,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38800912,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3876411,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3876411,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38720054,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38720054,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38706852,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38706852,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38691025,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38691025,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38672051,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38672051,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38649312,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38649312,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38622066,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38622066,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3858943,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3858943,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38550351,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38550351,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3853864,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3853864,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38524598,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38524598,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38507762,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38507762,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38487583,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38487583,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38463401,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38463401,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3843443,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3843443,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38399731,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38399731,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38358191,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38358191,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38345742,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38345742,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38330817,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38330817,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38312925,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38312925,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38291481,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38291481,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38265786,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38265786,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38235005,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38235005,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38198145,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38198145,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38154025,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38154025,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38140805,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38140805,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38124956,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38124956,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38105957,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38105957,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38083189,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38083189,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38055909,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38055909,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38023236,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38023236,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38013443,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38013443,300
-,-,-,-,-,-,-,-,-,-,-,-,0.38001699,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.38001699,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37987618,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37987618,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37970737,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37970737,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37950504,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37950504,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37926259,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37926259,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37897213,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37897213,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37862429,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37862429,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3782079,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3782079,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37808312,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37808312,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37793353,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37793353,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3777542,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3777542,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37753929,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37753929,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37728178,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37728178,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37720458,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37720458,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37711199,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37711199,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37700097,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37700097,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37686784,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37686784,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37670823,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37670823,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37651692,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37651692,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37628766,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37628766,300
-,-,-,-,-,-,-,-,-,-,-,-,0.376013,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.376013,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37568404,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37568404,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37529022,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37529022,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37517221,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37517221,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37503071,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37503071,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37486109,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37486109,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37465779,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37465779,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37441419,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37441419,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37412239,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37412239,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37377295,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37377295,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37335468,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37335468,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37285427,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37285427,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37270436,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37270436,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37252468,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37252468,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37230934,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37230934,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37205134,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37205134,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37174233,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37174233,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37137235,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37137235,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37092957,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37092957,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37039996,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37039996,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37036027,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37036027,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37031266,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37031266,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37025556,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37025556,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37018706,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37018706,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37010491,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37010491,300
-,-,-,-,-,-,-,-,-,-,-,-,0.37000639,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.37000639,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36988825,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36988825,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36974661,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36974661,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36957682,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36957682,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36937333,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36937333,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36912951,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36912951,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36883745,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36883745,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36848774,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36848774,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36806919,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36806919,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36756848,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36756848,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36696989,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36696989,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36625481,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36625481,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36604075,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36604075,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36578431,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36578431,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36547719,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36547719,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3651095,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3651095,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36499932,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36499932,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36486722,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36486722,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36470885,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36470885,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36451905,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36451905,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36429162,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36429162,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36422344,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36422344,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36414166,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36414166,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3640436,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3640436,300
-,-,-,-,-,-,-,-,-,-,-,-,0.363926,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.363926,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36378502,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36378502,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36361603,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36361603,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3634135,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3634135,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36317085,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36317085,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3628802,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3628802,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36279309,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36279309,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36268862,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36268862,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36256337,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36256337,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36241321,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36241321,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36223323,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36223323,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36201756,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36201756,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36175918,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36175918,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36144976,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36144976,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36107934,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36107934,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36096834,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36096834,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36083527,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36083527,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36067574,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36067574,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36048456,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36048456,300
-,-,-,-,-,-,-,-,-,-,-,-,0.36025548,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.36025548,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35998108,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35998108,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35965252,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35965252,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35925925,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35925925,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3587888,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3587888,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35864788,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35864788,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35847897,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35847897,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35827655,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35827655,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35803404,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35803404,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3577436,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3577436,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35739587,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35739587,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35697975,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35697975,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35685508,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35685508,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35670564,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35670564,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35652652,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35652652,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3563119,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3563119,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35605479,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35605479,300
-,-,-,-,-,-,-,-,-,-,-,-,0.3557469,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.3557469,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35565463,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35565463,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35554398,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35554398,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35541133,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35541133,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35525232,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35525232,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35506176,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35506176,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35483344,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35483344,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35455996,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35455996,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35423252,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35423252,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35413439,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35413439,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35401673,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35401673,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35387568,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35387568,300
-,-,-,-,-,-,-,-,-,-,-,-,0.35370662,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.35370662,300
