N1_contact TotalCurrent(n208_TLPn208_des) X,N1_contact TotalCurrent(n208_TLPn208_des) Y,N1_contact TotalCurrent(n209_TLPn209_des) X,N1_contact TotalCurrent(n209_TLPn209_des) Y,N1_contact TotalCurrent(n210_TLPn210_des) X,N1_contact TotalCurrent(n210_TLPn210_des) Y,N1_contact TotalCurrent(n211_TLPn211_des) X,N1_contact TotalCurrent(n211_TLPn211_des) Y,N1_contact TotalCurrent(n212_TLPn212_des) X,N1_contact TotalCurrent(n212_TLPn212_des) Y,N1_contact TotalCurrent(n213_TLPn213_des) X,N1_contact TotalCurrent(n213_TLPn213_des) Y,N1_contact TotalCurrent(n214_TLPn214_des) X,N1_contact TotalCurrent(n214_TLPn214_des) Y,N1_contact TotalCurrent(n215_TLPn215_des) X,N1_contact TotalCurrent(n215_TLPn215_des) Y,N1_contact TotalCurrent(n299_TLPn299_des) X,N1_contact TotalCurrent(n299_TLPn299_des) Y,N1_contact TotalCurrent(n312_TLPn312_des) X,N1_contact TotalCurrent(n312_TLPn312_des) Y,N1_contact TotalCurrent(n325_TLPn325_des) X,N1_contact TotalCurrent(n325_TLPn325_des) Y,N1_contact TotalCurrent(n338_TLPn338_des) X,N1_contact TotalCurrent(n338_TLPn338_des) Y,N1_contact TotalCurrent(n351_TLPn351_des) X,N1_contact TotalCurrent(n351_TLPn351_des) Y,N1_contact TotalCurrent(n364_TLPn364_des) X,N1_contact TotalCurrent(n364_TLPn364_des) Y,N1_contact TotalCurrent(n377_TLPn377_des) X,N1_contact TotalCurrent(n377_TLPn377_des) Y,N1_contact TotalCurrent(n390_TLPn390_des) X,N1_contact TotalCurrent(n390_TLPn390_des) Y,N1_contact TotalCurrent(n403_TLPn403_des) X,N1_contact TotalCurrent(n403_TLPn403_des) Y,N1_contact TotalCurrent(n416_TLPn416_des) X,N1_contact TotalCurrent(n416_TLPn416_des) Y,N1_contact TotalCurrent(n429_TLPn429_des) X,N1_contact TotalCurrent(n429_TLPn429_des) Y,N1_contact TotalCurrent(n442_TLPn442_des) X,N1_contact TotalCurrent(n442_TLPn442_des) Y,N1_contact TotalCurrent(n455_TLPn455_des) X,N1_contact TotalCurrent(n455_TLPn455_des) Y,N1_contact TotalCurrent(n468_TLPn468_des) X,N1_contact TotalCurrent(n468_TLPn468_des) Y,N1_contact TotalCurrent(n481_TLPn481_des) X,N1_contact TotalCurrent(n481_TLPn481_des) Y,N1_contact TotalCurrent(n494_TLPn494_des) X,N1_contact TotalCurrent(n494_TLPn494_des) Y,N1_contact TotalCurrent(n507_TLPn507_des) X,N1_contact TotalCurrent(n507_TLPn507_des) Y,N1_contact TotalCurrent(n520_TLPn520_des) X,N1_contact TotalCurrent(n520_TLPn520_des) Y,N1_contact TotalCurrent(n533_TLPn533_des) X,N1_contact TotalCurrent(n533_TLPn533_des) Y,N1_contact TotalCurrent(n546_TLPn546_des) X,N1_contact TotalCurrent(n546_TLPn546_des) Y,N1_contact Temperature(n208_TLPn208_des) X,N1_contact Temperature(n208_TLPn208_des) Y,N1_contact Temperature(n209_TLPn209_des) X,N1_contact Temperature(n209_TLPn209_des) Y,N1_contact Temperature(n210_TLPn210_des) X,N1_contact Temperature(n210_TLPn210_des) Y,N1_contact Temperature(n211_TLPn211_des) X,N1_contact Temperature(n211_TLPn211_des) Y,N1_contact Temperature(n212_TLPn212_des) X,N1_contact Temperature(n212_TLPn212_des) Y,N1_contact Temperature(n213_TLPn213_des) X,N1_contact Temperature(n213_TLPn213_des) Y,N1_contact Temperature(n214_TLPn214_des) X,N1_contact Temperature(n214_TLPn214_des) Y,N1_contact Temperature(n215_TLPn215_des) X,N1_contact Temperature(n215_TLPn215_des) Y,N1_contact Temperature(n299_TLPn299_des) X,N1_contact Temperature(n299_TLPn299_des) Y,N1_contact Temperature(n312_TLPn312_des) X,N1_contact Temperature(n312_TLPn312_des) Y,N1_contact Temperature(n325_TLPn325_des) X,N1_contact Temperature(n325_TLPn325_des) Y,N1_contact Temperature(n338_TLPn338_des) X,N1_contact Temperature(n338_TLPn338_des) Y,N1_contact Temperature(n351_TLPn351_des) X,N1_contact Temperature(n351_TLPn351_des) Y,N1_contact Temperature(n364_TLPn364_des) X,N1_contact Temperature(n364_TLPn364_des) Y,N1_contact Temperature(n377_TLPn377_des) X,N1_contact Temperature(n377_TLPn377_des) Y,N1_contact Temperature(n390_TLPn390_des) X,N1_contact Temperature(n390_TLPn390_des) Y,N1_contact Temperature(n403_TLPn403_des) X,N1_contact Temperature(n403_TLPn403_des) Y,N1_contact Temperature(n416_TLPn416_des) X,N1_contact Temperature(n416_TLPn416_des) Y,N1_contact Temperature(n429_TLPn429_des) X,N1_contact Temperature(n429_TLPn429_des) Y,N1_contact Temperature(n442_TLPn442_des) X,N1_contact Temperature(n442_TLPn442_des) Y,N1_contact Temperature(n455_TLPn455_des) X,N1_contact Temperature(n455_TLPn455_des) Y,N1_contact Temperature(n468_TLPn468_des) X,N1_contact Temperature(n468_TLPn468_des) Y,N1_contact Temperature(n481_TLPn481_des) X,N1_contact Temperature(n481_TLPn481_des) Y,N1_contact Temperature(n494_TLPn494_des) X,N1_contact Temperature(n494_TLPn494_des) Y,N1_contact Temperature(n507_TLPn507_des) X,N1_contact Temperature(n507_TLPn507_des) Y,N1_contact Temperature(n520_TLPn520_des) X,N1_contact Temperature(n520_TLPn520_des) Y,N1_contact Temperature(n533_TLPn533_des) X,N1_contact Temperature(n533_TLPn533_des) Y,N1_contact Temperature(n546_TLPn546_des) X,N1_contact Temperature(n546_TLPn546_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2899584,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26729024,2.10E-06,0.26763874,2.20E-06,0.27279588,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2899584,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26729024,300,0.26763874,300,0.27279588,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28972713,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26724911,2.10E-06,0.26750883,2.20E-06,0.27274904,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28972713,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26724911,300,0.26750883,300,0.27274904,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28965782,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26719979,2.10E-06,0.2673532,2.20E-06,0.27269286,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28965782,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26719979,300,0.2673532,300,0.27269286,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28957473,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26714064,2.10E-06,0.2671668,2.20E-06,0.27262549,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28957473,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26714064,300,0.2671668,300,0.27262549,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28947511,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26706971,2.10E-06,0.26694365,2.20E-06,0.27254472,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28947511,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26706971,300,0.26694365,300,0.27254472,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2893557,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26698467,2.10E-06,0.26687679,2.20E-06,0.27244789,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2893557,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26698467,300,0.26687679,300,0.27244789,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2892126,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26688274,2.10E-06,0.26679662,2.20E-06,0.27233183,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2892126,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26688274,300,0.26679662,300,0.27233183,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28904117,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26676057,2.10E-06,0.26670052,2.20E-06,0.27219277,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28904117,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26676057,300,0.26670052,300,0.27219277,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28883585,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26661419,2.10E-06,0.26658534,2.20E-06,0.27202617,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28883585,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26661419,300,0.26658534,300,0.27202617,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28859005,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26657031,2.10E-06,0.26644732,2.20E-06,0.27182667,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28859005,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26657031,300,0.26644732,300,0.27182667,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28829591,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26651769,2.10E-06,0.26628199,2.20E-06,0.27158785,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28829591,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26651769,300,0.26628199,300,0.27158785,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28794413,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26645458,2.10E-06,0.26623244,2.20E-06,0.2715163,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28794413,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26645458,300,0.26623244,300,0.2715163,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28752369,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26637891,2.10E-06,0.26617301,2.20E-06,0.27143051,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28752369,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26637891,300,0.26617301,300,0.27143051,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2870216,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2662882,2.10E-06,0.26610175,2.20E-06,0.27132768,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2870216,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2662882,300,0.26610175,300,0.27132768,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28687134,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26617946,2.10E-06,0.26601632,2.20E-06,0.27120445,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28687134,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26617946,300,0.26601632,300,0.27120445,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28669136,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26604916,2.10E-06,0.26591391,2.20E-06,0.27105679,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28669136,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26604916,300,0.26591391,300,0.27105679,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28647584,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26589305,2.10E-06,0.2658832,2.20E-06,0.27101252,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28647584,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26589305,300,0.2658832,300,0.27101252,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28621785,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26570608,2.10E-06,0.26584637,2.20E-06,0.27095944,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28621785,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26570608,300,0.26584637,300,0.27095944,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28614055,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26548225,2.10E-06,0.2658022,2.20E-06,0.27089578,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28614055,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26548225,300,0.2658022,300,0.27089578,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28604788,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26521441,2.10E-06,0.26574921,2.20E-06,0.27081945,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28604788,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26521441,300,0.26574921,300,0.27081945,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2859368,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26489408,2.10E-06,0.26568568,2.20E-06,0.27072794,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2859368,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26489408,300,0.26568568,300,0.27072794,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28580367,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26451124,2.10E-06,0.2656095,2.20E-06,0.27061826,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28580367,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26451124,300,0.2656095,300,0.27061826,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28564417,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26448256,2.10E-06,0.26551817,2.20E-06,0.27048681,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28564417,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26448256,300,0.26551817,300,0.27048681,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28545312,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26444817,2.10E-06,0.26549078,2.20E-06,0.27032934,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28545312,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26444817,300,0.26549078,300,0.27032934,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28522437,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26440691,2.10E-06,0.26545793,2.20E-06,0.27014075,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28522437,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26440691,300,0.26545793,300,0.27014075,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28495059,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26435743,2.10E-06,0.26541853,2.20E-06,0.27008423,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28495059,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26435743,300,0.26541853,300,0.27008423,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28486857,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2642981,2.10E-06,0.26537127,2.20E-06,0.27001645,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28486857,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2642981,300,0.26537127,300,0.27001645,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28477024,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26422695,2.10E-06,0.26531459,2.20E-06,0.26993519,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28477024,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26422695,300,0.26531459,300,0.26993519,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28465239,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26414165,2.10E-06,0.26524662,2.20E-06,0.26983778,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28465239,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26414165,300,0.26524662,300,0.26983778,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28451116,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2640394,2.10E-06,0.26516514,2.20E-06,0.26972102,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28451116,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2640394,300,0.26516514,300,0.26972102,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28434197,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26391686,2.10E-06,0.26506745,2.20E-06,0.26958113,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28434197,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26391686,300,0.26506745,300,0.26958113,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28413933,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26377004,2.10E-06,0.26495038,2.20E-06,0.26941354,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28413933,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26377004,300,0.26495038,300,0.26941354,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2840786,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26359418,2.10E-06,0.2648101,2.20E-06,0.26921286,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2840786,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26359418,300,0.2648101,300,0.26921286,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28400578,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26338362,2.10E-06,0.26476805,2.20E-06,0.26915272,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28400578,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26338362,300,0.26476805,300,0.26915272,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28391847,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26332053,2.10E-06,0.26471761,2.20E-06,0.26908061,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28391847,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26332053,300,0.26471761,300,0.26908061,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28381381,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26324488,2.10E-06,0.26465713,2.20E-06,0.26899416,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28381381,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26324488,300,0.26465713,300,0.26899416,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28368837,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26315418,2.10E-06,0.26458461,2.20E-06,0.26889053,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28368837,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26315418,300,0.26458461,300,0.26889053,300
