N1_contact TotalCurrent(n252_TLPn252_des) X,N1_contact TotalCurrent(n252_TLPn252_des) Y,N1_contact TotalCurrent(n253_TLPn253_des) X,N1_contact TotalCurrent(n253_TLPn253_des) Y,N1_contact TotalCurrent(n254_TLPn254_des) X,N1_contact TotalCurrent(n254_TLPn254_des) Y,N1_contact TotalCurrent(n255_TLPn255_des) X,N1_contact TotalCurrent(n255_TLPn255_des) Y,N1_contact TotalCurrent(n256_TLPn256_des) X,N1_contact TotalCurrent(n256_TLPn256_des) Y,N1_contact TotalCurrent(n257_TLPn257_des) X,N1_contact TotalCurrent(n257_TLPn257_des) Y,N1_contact TotalCurrent(n258_TLPn258_des) X,N1_contact TotalCurrent(n258_TLPn258_des) Y,N1_contact TotalCurrent(n300_TLPn300_des) X,N1_contact TotalCurrent(n300_TLPn300_des) Y,N1_contact TotalCurrent(n313_TLPn313_des) X,N1_contact TotalCurrent(n313_TLPn313_des) Y,N1_contact TotalCurrent(n326_TLPn326_des) X,N1_contact TotalCurrent(n326_TLPn326_des) Y,N1_contact TotalCurrent(n339_TLPn339_des) X,N1_contact TotalCurrent(n339_TLPn339_des) Y,N1_contact TotalCurrent(n352_TLPn352_des) X,N1_contact TotalCurrent(n352_TLPn352_des) Y,N1_contact TotalCurrent(n365_TLPn365_des) X,N1_contact TotalCurrent(n365_TLPn365_des) Y,N1_contact TotalCurrent(n378_TLPn378_des) X,N1_contact TotalCurrent(n378_TLPn378_des) Y,N1_contact TotalCurrent(n391_TLPn391_des) X,N1_contact TotalCurrent(n391_TLPn391_des) Y,N1_contact TotalCurrent(n404_TLPn404_des) X,N1_contact TotalCurrent(n404_TLPn404_des) Y,N1_contact TotalCurrent(n417_TLPn417_des) X,N1_contact TotalCurrent(n417_TLPn417_des) Y,N1_contact TotalCurrent(n430_TLPn430_des) X,N1_contact TotalCurrent(n430_TLPn430_des) Y,N1_contact TotalCurrent(n443_TLPn443_des) X,N1_contact TotalCurrent(n443_TLPn443_des) Y,N1_contact TotalCurrent(n456_TLPn456_des) X,N1_contact TotalCurrent(n456_TLPn456_des) Y,N1_contact TotalCurrent(n469_TLPn469_des) X,N1_contact TotalCurrent(n469_TLPn469_des) Y,N1_contact TotalCurrent(n482_TLPn482_des) X,N1_contact TotalCurrent(n482_TLPn482_des) Y,N1_contact TotalCurrent(n495_TLPn495_des) X,N1_contact TotalCurrent(n495_TLPn495_des) Y,N1_contact TotalCurrent(n508_TLPn508_des) X,N1_contact TotalCurrent(n508_TLPn508_des) Y,N1_contact TotalCurrent(n521_TLPn521_des) X,N1_contact TotalCurrent(n521_TLPn521_des) Y,N1_contact TotalCurrent(n534_TLPn534_des) X,N1_contact TotalCurrent(n534_TLPn534_des) Y,Tmax(n252_TLPn252_des) X,Tmax(n252_TLPn252_des) Y,Tmax(n253_TLPn253_des) X,Tmax(n253_TLPn253_des) Y,Tmax(n254_TLPn254_des) X,Tmax(n254_TLPn254_des) Y,Tmax(n255_TLPn255_des) X,Tmax(n255_TLPn255_des) Y,Tmax(n256_TLPn256_des) X,Tmax(n256_TLPn256_des) Y,Tmax(n257_TLPn257_des) X,Tmax(n257_TLPn257_des) Y,Tmax(n258_TLPn258_des) X,Tmax(n258_TLPn258_des) Y,Tmax(n300_TLPn300_des) X,Tmax(n300_TLPn300_des) Y,Tmax(n313_TLPn313_des) X,Tmax(n313_TLPn313_des) Y,Tmax(n326_TLPn326_des) X,Tmax(n326_TLPn326_des) Y,Tmax(n339_TLPn339_des) X,Tmax(n339_TLPn339_des) Y,Tmax(n352_TLPn352_des) X,Tmax(n352_TLPn352_des) Y,Tmax(n365_TLPn365_des) X,Tmax(n365_TLPn365_des) Y,Tmax(n378_TLPn378_des) X,Tmax(n378_TLPn378_des) Y,Tmax(n391_TLPn391_des) X,Tmax(n391_TLPn391_des) Y,Tmax(n404_TLPn404_des) X,Tmax(n404_TLPn404_des) Y,Tmax(n417_TLPn417_des) X,Tmax(n417_TLPn417_des) Y,Tmax(n430_TLPn430_des) X,Tmax(n430_TLPn430_des) Y,Tmax(n443_TLPn443_des) X,Tmax(n443_TLPn443_des) Y,Tmax(n456_TLPn456_des) X,Tmax(n456_TLPn456_des) Y,Tmax(n469_TLPn469_des) X,Tmax(n469_TLPn469_des) Y,Tmax(n482_TLPn482_des) X,Tmax(n482_TLPn482_des) Y,Tmax(n495_TLPn495_des) X,Tmax(n495_TLPn495_des) Y,Tmax(n508_TLPn508_des) X,Tmax(n508_TLPn508_des) Y,Tmax(n521_TLPn521_des) X,Tmax(n521_TLPn521_des) Y,Tmax(n534_TLPn534_des) X,Tmax(n534_TLPn534_des) Y
-0.000568889,3.15E-18,0.60580692,3.22E-09,0.77251493,3.22E-08,0.83348456,1.08E-07,0.84724721,1.36E-07,0.86338953,1.74E-07,0.87055461,1.94E-07,0.005881504,3.22E-11,0.064492908,3.22E-10,0.80573179,6.43E-08,0.82742284,9.65E-08,0.79118407,4.83E-08,0.85822183,1.61E-07,0.87043164,1.93E-07,0.81373017,7.54E-08,0.82092642,8.61E-08,0.82746684,9.69E-08,0.83907519,1.18E-07,0.84430977,1.29E-07,0.84924258,1.40E-07,0.85155476,1.45E-07,0.85566668,1.55E-07,0.85960538,1.65E-07,0.86703482,1.84E-07,0.87396035,2.03E-07,0.87726193,2.13E-07,-0.000568889,300,0.60580692,300.00001,0.77251493,300.01595,0.83348456,300.02677,0.84724721,300.03209,0.86338953,300.0423,0.87055461,300.04745,0.005881504,300,0.064492908,300,0.80573179,300.03448,0.82742284,300.05347,0.79118407,300.01152,0.85822183,300.09242,0.87043164,300.11226,0.81373017,300.01786,0.82092642,300.02082,0.82746684,300.02379,0.83907519,300.02977,0.84430977,300.03278,0.84924258,300.0358,0.85155476,300.03463,0.85566668,300.03719,0.85960538,300.03974,0.86703482,300.04487,0.87396035,300.05003,0.87726193,300.05261
-0.000568889,-3.48E-18,0.67772256,3.96E-09,0.78210449,3.96E-08,0.84294695,1.26E-07,0.85842785,1.62E-07,0.87550591,2.08E-07,0.88311813,2.31E-07,0.00916921,3.96E-11,0.097718347,3.96E-10,0.81662121,7.92E-08,0.83943623,1.19E-07,0.79828231,5.57E-08,0.8722167,1.98E-07,0.88533309,2.37E-07,0.82238692,8.84E-08,0.82985972,1.01E-07,0.83666835,1.14E-07,0.84879195,1.39E-07,0.85427508,1.52E-07,0.8594512,1.64E-07,0.86297514,1.73E-07,0.86732275,1.85E-07,0.87149336,1.96E-07,0.87937632,2.19E-07,0.88674298,2.42E-07,0.89026093,2.54E-07,-0.000568889,300,0.67772256,300.00073,0.78210449,300.02374,0.84294695,300.03574,0.85842785,300.04403,0.87550591,300.0578,0.88311813,300.06474,0.00916921,300,0.097718347,299.99999,0.81662121,300.05055,0.83943623,300.0781,0.79828231,300.01528,0.8722167,300.1347,0.88533309,300.1636,0.82238692,300.02409,0.82985972,300.02795,0.83666835,300.03184,0.84879195,300.03967,0.85427508,300.04361,0.8594512,300.04757,0.86297514,300.04746,0.86732275,300.0509,0.87149336,300.05434,0.87937632,300.06126,0.88674298,300.06822,0.89026093,300.07171
-0.000568889,-4.72E-18,0.69435872,4.85E-09,0.79177458,4.85E-08,0.85305377,1.49E-07,0.87030899,1.93E-07,0.88846142,2.48E-07,0.89658639,2.75E-07,0.014011676,4.85E-11,0.14648227,4.85E-10,0.82776937,9.70E-08,0.85186116,1.45E-07,0.80583133,6.46E-08,0.88689335,2.42E-07,0.90103974,2.91E-07,0.83156222,1.04E-07,0.83935517,1.19E-07,0.84647387,1.34E-07,0.85919237,1.63E-07,0.86496222,1.78E-07,0.87041887,1.93E-07,0.87513173,2.07E-07,0.87974998,2.20E-07,0.88418681,2.34E-07,0.89259002,2.62E-07,0.90046237,2.89E-07,0.90422818,3.03E-07,-0.000568889,300,0.69435872,300.00186,0.79177458,300.03487,0.85305377,300.0478,0.87030899,300.06025,0.88846142,300.07889,0.89658639,300.0883,0.014011676,300,0.14648227,299.99998,0.82776937,300.07362,0.85186116,300.11351,0.80583133,300.02026,0.88689335,300.19564,0.90103974,300.23766,0.83156222,300.03242,0.83935517,300.03752,0.84647387,300.04265,0.85919237,300.05298,0.86496222,300.05819,0.87041887,300.06342,0.87513173,300.06489,0.87974998,300.06954,0.88418681,300.07421,0.89259002,300.08359,0.90046237,300.09302,0.90422818,300.09776
-0.000568889,1.97E-17,0.70290834,5.92E-09,0.80160442,5.92E-08,0.86386639,1.75E-07,0.88298445,2.30E-07,0.90236793,2.96E-07,0.91107973,3.29E-07,0.021120012,5.92E-11,0.21756493,5.92E-10,0.83927821,1.18E-07,0.86482162,1.78E-07,0.8138522,7.53E-08,0.9024153,2.96E-07,0.9177327,3.55E-07,0.84130118,1.23E-07,0.84946338,1.40E-07,0.85693942,1.58E-07,0.870343,1.93E-07,0.87644282,2.10E-07,0.88222219,2.28E-07,0.88812298,2.47E-07,0.89305141,2.63E-07,0.89779321,2.80E-07,0.90679209,3.13E-07,0.91524293,3.45E-07,0.91929213,3.62E-07,-0.000568889,300,0.70290834,300.00334,0.80160442,300.05086,0.86386639,300.06412,0.88298445,300.0824,0.90236793,300.10776,0.91107973,300.12056,0.021120012,300,0.21756493,299.99997,0.83927821,300.10682,0.86482162,300.16455,0.8138522,300.02689,0.9024153,300.28374,0.9177327,300.34486,0.84130118,300.04367,0.84946338,300.05044,0.85693942,300.05726,0.870343,300.07102,0.87644282,300.07795,0.88222219,300.08491,0.88812298,300.0887,0.89305141,300.09503,0.89779321,300.10138,0.90679209,300.11415,0.91524293,300.127,0.91929213,300.13346
-0.000568889,9.89E-18,0.71062961,7.20E-09,0.81166774,7.20E-08,0.87545788,2.07E-07,0.89656126,2.75E-07,0.91735291,3.54E-07,0.92673502,3.93E-07,0.031525307,7.20E-11,0.32036473,7.20E-10,0.85124959,1.44E-07,0.87844535,2.16E-07,0.82237157,8.81E-08,0.91895552,3.60E-07,0.93560489,4.32E-07,0.85165794,1.45E-07,0.86024496,1.66E-07,0.86813195,1.87E-07,0.88232293,2.28E-07,0.8888018,2.49E-07,0.89495176,2.70E-07,0.90206126,2.95E-07,0.90734458,3.15E-07,0.91243514,3.34E-07,0.92211475,3.74E-07,0.93122606,4.13E-07,0.93559857,4.32E-07,-0.000568889,300,0.71062961,300.00541,0.81166774,300.07389,0.87545788,300.08637,0.89656126,300.11284,0.91735291,300.1475,0.92673502,300.16503,0.031525307,300,0.32036473,299.99995,0.85124959,300.15474,0.87844535,300.23834,0.82237157,300.03582,0.91895552,300.41147,0.93560489,300.50049,0.85165794,300.05896,0.86024496,300.06804,0.86813195,300.07717,0.88232293,300.09561,0.8888018,300.10491,0.89495176,300.11426,0.90206126,300.12145,0.90734458,300.1301,0.91243514,300.13879,0.92211475,300.15625,0.93122606,300.17385,0.93559857,300.18269
-0.000568889,-3.82E-18,0.71825851,8.74E-09,0.82203699,8.74E-08,0.88791466,2.46E-07,0.91116155,3.29E-07,0.93356121,4.23E-07,0.94370746,4.70E-07,0.046717494,8.74E-11,0.46604824,8.74E-10,0.86378946,1.75E-07,0.89286835,2.62E-07,0.83142302,1.04E-07,0.93670192,4.37E-07,0.95486703,5.25E-07,0.862697,1.72E-07,0.87177195,1.97E-07,0.88013079,2.21E-07,0.89522538,2.70E-07,0.90213898,2.95E-07,0.90871378,3.20E-07,0.91707464,3.53E-07,0.92276331,3.76E-07,0.92825202,4.00E-07,0.93870811,4.47E-07,0.94857191,4.94E-07,0.95331243,5.17E-07,-0.000568889,300,0.71825851,300.00837,0.82203699,300.10712,0.88791466,300.11692,0.91116155,300.15497,0.93356121,300.20261,0.94370746,300.22674,0.046717494,299.99999,0.46604824,299.99992,0.86378946,300.22406,0.89286835,300.34528,0.83142302,300.04795,0.93670192,300.59719,0.95486703,300.72706,0.862697,300.07993,0.87177195,300.09217,0.88013079,300.1045,0.89522538,300.12942,0.90213898,300.142,0.90871378,300.15465,0.91707464,300.1668,0.92276331,300.17868,0.92825202,300.19062,0.93870811,300.21465,0.94857191,300.23888,0.95331243,300.25106
-0.000568889,-1.39E-17,0.72358806,1.00E-08,0.82950356,1.00E-07,0.90133807,2.92E-07,0.92692434,3.94E-07,0.95115686,5.06E-07,0.96217233,5.63E-07,0.060899071,1.00E-10,0.57619776,1.00E-09,0.87294893,2.00E-07,0.90349863,3.00E-07,0.8410482,1.22E-07,0.94992659,5.00E-07,0.96927327,6.00E-07,0.87449473,2.04E-07,0.88412939,2.34E-07,0.89302931,2.63E-07,0.90915941,3.21E-07,0.91657082,3.51E-07,0.92363182,3.80E-07,0.93330874,4.22E-07,0.93945961,4.50E-07,0.94540199,4.78E-07,0.95674193,5.35E-07,0.96746109,5.91E-07,0.9726195,6.19E-07,-0.000568889,300,0.72358806,300.01111,0.82950356,300.13797,0.90133807,300.15922,0.92692434,300.21367,0.95115686,300.27955,0.96217233,300.31297,0.060899071,299.99999,0.57619776,299.99994,0.87294893,300.28852,0.90349863,300.44488,0.8410482,300.06458,0.94992659,300.77054,0.96927327,300.93877,0.87449473,300.10888,0.88412939,300.12553,0.89302931,300.14231,0.90915941,300.17625,0.91657082,300.19339,0.92363182,300.21064,0.93330874,300.23001,0.93945961,300.24644,0.94540199,300.26296,0.95674193,300.29622,0.96746109,300.32979,0.9726195,300.34669
-0.000568889,-1.57E-18,0.72376493,1.00E-08,0.82951631,1.00E-07,0.91584619,3.48E-07,0.94400749,4.72E-07,0.97032509,6.06E-07,0.98232704,6.74E-07,0.085966817,1.00E-10,0.62913684,1.00E-09,0.87294339,2.00E-07,0.90349224,3.00E-07,0.85129817,1.44E-07,0.94995002,5.00E-07,0.9693247,6.00E-07,0.88714087,2.43E-07,0.8974169,2.78E-07,0.90693655,3.13E-07,0.92425169,3.82E-07,0.93223222,4.17E-07,0.93984867,4.52E-07,0.95092869,5.05E-07,0.95760554,5.39E-07,0.96406381,5.73E-07,0.97640763,6.40E-07,0.98809679,7.07E-07,0.99372859,7.41E-07,-0.000568889,300,0.72376493,300.0156,0.82951631,300.18865,0.91584619,300.2182,0.94400749,300.29606,0.97032509,300.38776,0.98232704,300.43436,0.085966817,299.99999,0.62913684,300.00031,0.87294339,300.39465,0.90349224,300.60914,0.85129817,300.08756,0.94995002,301.05717,0.9693247,301.28917,0.88714087,300.14917,0.8974169,300.17198,0.90693655,300.19499,0.92425169,300.24158,0.93223222,300.26514,0.93984867,300.28886,0.95092869,300.31879,0.95760554,300.34165,0.96406381,300.36464,0.97640763,300.411,0.98809679,300.45783,0.99372859,300.48142
-0.000568889,-9.89E-18,0.72376386,1.00E-08,0.82948789,1.00E-07,0.93157565,4.14E-07,0.96258987,5.65E-07,0.99127468,7.26E-07,1.0043938,8.07E-07,0.11602743,1.00E-10,0.63749657,1.00E-09,0.87290492,2.00E-07,0.9034565,3.00E-07,0.86223472,1.71E-07,0.94995219,5.00E-07,0.96936064,6.00E-07,0.90074026,2.90E-07,0.91175049,3.31E-07,0.9219791,3.73E-07,0.94064841,4.56E-07,0.94927849,4.97E-07,0.95752834,5.38E-07,0.97012128,6.05E-07,0.97739553,6.45E-07,0.98443923,6.86E-07,0.9979208,7.66E-07,1.0107076,8.47E-07,1.0168745,8.87E-07,-0.000568889,300,0.72376386,300.02091,0.82948789,300.24878,0.93157565,300.30103,0.96258987,300.4125,0.99127468,300.54102,1.0043938,300.60645,0.11602743,299.99998,0.63749657,300.00081,0.87290492,300.52066,0.9034565,300.80422,0.86223472,300.11954,0.94995219,301.39773,0.96936064,301.70559,0.90074026,300.20563,0.91175049,300.23713,0.9219791,300.26893,0.94064841,300.33341,0.94927849,300.36605,0.95752834,300.39893,0.97012128,300.44432,0.97739553,300.47635,0.98443923,300.50858,0.9979208,300.57364,1.0107076,300.63944,1.0168745,300.67261
-0.000568889,-3.15E-18,0.72375844,1.00E-08,0.82945354,1.00E-07,0.94868385,4.94E-07,0.98287399,6.77E-07,1.0142415,8.70E-07,1.0286236,9.66E-07,0.1520286,1.00E-10,0.63852242,1.00E-09,0.87285849,2.00E-07,0.90341324,3.00E-07,0.87393178,2.03E-07,0.9499543,5.00E-07,0.96940323,6.00E-07,0.91541466,3.46E-07,0.92726447,3.95E-07,0.93830316,4.45E-07,0.9585176,5.43E-07,0.96788775,5.93E-07,0.97685857,6.42E-07,0.99109783,7.25E-07,0.99904936,7.73E-07,1.0067562,8.21E-07,1.021525,9.18E-07,1.035552,1.01E-06,1.0423228,1.06E-06,-0.000568889,300,0.72375844,300.02727,0.82945354,300.32082,0.94868385,300.41818,0.98287399,300.57813,1.0142415,300.75953,1.0286236,300.85208,0.1520286,299.99997,0.63852242,300.00138,0.87285849,300.67163,0.90341324,301.03797,0.87393178,300.16436,0.9499543,301.80586,0.96940323,302.20467,0.91541466,300.28528,0.92726447,300.32911,0.93830316,300.37342,0.9585176,300.46336,0.96788775,300.50894,0.97685857,300.55491,0.99109783,300.623,0.99904936,300.6682,1.0067562,300.71371,1.021525,300.80566,1.035552,300.89878,1.0423228,300.94577
-0.000568889,-8.54E-18,0.72375186,1.00E-08,0.82941231,1.00E-07,0.96735157,5.90E-07,1.0050898,8.11E-07,1.0394943,1.04E-06,1.0553036,1.16E-06,0.19509048,1.00E-10,0.6386274,1.00E-09,0.87280275,2.00E-07,0.90336133,3.00E-07,0.88647708,2.41E-07,0.94995691,5.00E-07,0.96945452,6.00E-07,0.93130493,4.13E-07,0.94411384,4.72E-07,0.95607697,5.31E-07,0.97805194,6.49E-07,0.98826401,7.08E-07,0.99805426,7.67E-07,1.0140984,8.69E-07,1.0228168,9.27E-07,1.0312741,9.84E-07,1.0474982,1.10E-06,1.0629259,1.22E-06,1.0703785,1.27E-06,-0.000568889,300,0.72375186,300.0349,0.82941231,300.40725,0.96735157,300.58487,1.0050898,300.8152,1.0394943,301.07308,1.0553036,301.20492,0.19509048,299.99996,0.6386274,300.00206,0.87280275,300.85275,0.90336133,301.31842,0.88647708,300.22757,0.94995691,302.2956,0.96945452,302.80359,0.93130493,300.39834,0.94411384,300.45979,0.95607697,300.52199,0.97805194,300.64841,0.98826401,300.71258,0.99805426,300.77735,1.0140984,300.87891,1.0228168,300.94314,1.0312741,301.00786,1.0474982,301.13877,1.0629259,301.27152,1.0703785,301.33857
-0.000568889,-7.87E-18,0.72374396,1.00E-08,0.82936283,1.00E-07,0.98778669,7.05E-07,1.0295009,9.72E-07,1.0673442,1.25E-06,1.0847686,1.39E-06,0.24652159,1.00E-10,0.63863566,1.00E-09,0.87273588,2.00E-07,0.90329909,3.00E-07,0.89997397,2.87E-07,0.94996027,5.00E-07,0.96951646,6.00E-07,0.94857367,4.93E-07,0.96247714,5.64E-07,0.97549413,6.34E-07,0.99947294,7.75E-07,1.0106419,8.46E-07,1.0213628,9.16E-07,1.0393985,1.04E-06,1.0489855,1.11E-06,1.0582922,1.18E-06,1.0761634,1.32E-06,1.0931762,1.46E-06,1.1014007,1.53E-06,-0.000568889,300,0.72374396,300.04406,0.82936283,300.51095,0.98778669,300.82348,1.0295009,301.15647,1.0673442,301.52564,1.0847686,301.71481,0.24652159,299.99995,0.63863566,300.00288,0.87273588,301.0701,0.90329909,301.65496,0.89997397,300.31724,0.94996027,302.88338,0.96951646,303.52247,0.94857367,300.55971,0.96247714,300.64652,0.97549413,300.73446,0.99947294,300.91353,1.0106419,301.00455,1.0213628,301.09652,1.0393985,301.24756,1.0489855,301.33947,1.0582922,301.43217,1.0761634,301.61986,1.0931762,301.81048,1.1014007,301.90685
-0.000568889,2.73E-17,0.72373449,1.00E-08,0.82930347,1.00E-07,1.0102298,8.43E-07,1.0564146,1.16E-06,1.0981623,1.50E-06,1.1174228,1.66E-06,0.30780355,1.00E-10,0.63863521,1.00E-09,0.87265567,2.00E-07,0.90322449,3.00E-07,0.91454361,3.42E-07,0.94996465,5.00E-07,0.96959137,6.00E-07,0.96740872,5.90E-07,0.98256062,6.74E-07,0.99677839,7.59E-07,1.0230375,9.27E-07,1.0352945,1.01E-06,1.047073,1.10E-06,1.0673214,1.25E-06,1.0778943,1.33E-06,1.0881655,1.41E-06,1.107908,1.58E-06,1.1267243,1.75E-06,1.1358279,1.83E-06,-0.000568889,300,0.72373449,300.05505,0.82930347,300.6354,1.0102298,301.16689,1.0564146,301.65038,1.0981623,302.1825,1.1174228,302.45583,0.30780355,299.99994,0.63863521,300.00386,0.87265567,301.33091,0.90322449,302.05882,0.91454361,300.44509,0.94996465,303.58885,0.96959137,304.3854,0.96740872,300.79127,0.98256062,300.91472,0.99677839,301.03996,1.0230375,301.29542,1.0352945,301.4255,1.047073,301.55705,1.0673214,301.78151,1.0778943,301.91393,1.0881655,302.0476,1.107908,302.31858,1.1267243,302.59422,1.1358279,302.73371
-0.000568889,5.06E-18,0.72372311,1.00E-08,0.82923225,1.00E-07,1.0337398,1.00E-06,1.0862002,1.40E-06,1.132409,1.80E-06,1.1537762,2.00E-06,0.38032738,1.00E-10,0.63863389,1.00E-09,0.87255946,2.00E-07,0.9031351,3.00E-07,0.92836768,4.00E-07,0.94997041,5.00E-07,0.9696821,6.00E-07,0.98701177,7.00E-07,1.0035163,8.00E-07,1.0190342,9.00E-07,1.0477612,1.10E-06,1.0611957,1.20E-06,1.0741193,1.30E-06,1.0982581,1.50E-06,1.1099568,1.60E-06,1.1213307,1.70E-06,1.1432169,1.90E-06,1.1641058,2.10E-06,1.1742227,2.19E-06,-0.000568889,300,0.72372311,300.06824,0.82923225,300.78472,1.0337398,301.63392,1.0862002,302.36884,1.132409,303.14091,1.1537762,303.53855,0.38032738,299.99992,0.63863389,300.00503,0.87255946,301.64387,0.9031351,302.54348,0.92836768,300.60114,0.94997041,304.43561,0.9696821,305.4213,0.98701177,301.1052,1.0035163,301.27875,1.0190342,301.45503,1.0477612,301.81528,1.0611957,301.99902,1.0741193,302.18503,1.0982581,302.55883,1.1099568,302.75088,1.1213307,302.94492,1.1432169,303.3388,1.1641058,303.7401,1.1742227,303.94343
-0.000568889,-2.52E-17,0.72370947,1.00E-08,0.8291468,1.00E-07,1.0339569,1.00E-06,1.0865965,1.40E-06,1.1328652,1.80E-06,1.1542607,2.00E-06,0.46181214,1.00E-10,0.63863227,1.00E-09,0.87244409,2.00E-07,0.90302802,3.00E-07,0.92837356,4.00E-07,0.94997805,5.00E-07,0.9697922,6.00E-07,0.98709241,7.00E-07,1.0036359,8.00E-07,1.0191994,9.00E-07,1.0480365,1.10E-06,1.0615353,1.20E-06,1.0745291,1.30E-06,1.0986698,1.50E-06,1.1103836,1.60E-06,1.1217723,1.70E-06,1.1436873,1.90E-06,1.1646042,2.10E-06,1.1747347,2.20E-06,-0.000568889,300,0.72370947,300.08407,0.8291468,300.96391,1.0339569,302.18975,1.0865965,302.3788,1.1328652,303.1542,1.1542607,303.55355,0.46181214,299.9999,0.63863227,300.00644,0.87244409,302.01942,0.90302802,303.12509,0.92837356,300.80249,0.94997805,305.45203,0.9697922,306.66493,0.98709241,301.47797,1.0036359,301.71135,1.0191994,301.94867,1.0480365,302.43439,1.0615353,302.68247,1.0745291,302.93383,1.0986698,302.5696,1.1103836,302.76247,1.1217723,302.95736,1.1436873,303.35294,1.1646042,303.75598,1.1747347,303.96019
-0.000568889,2.25E-19,0.7236931,1.00E-08,0.82904428,1.00E-07,1.0341909,1.00E-06,1.0870819,1.40E-06,1.1337129,1.80E-06,1.1553233,2.00E-06,0.52579159,1.00E-10,0.63863031,1.00E-09,0.87230574,2.00E-07,0.9028998,3.00E-07,0.92835401,4.00E-07,0.94998826,5.00E-07,0.96992606,6.00E-07,0.98716328,7.00E-07,1.0037534,8.00E-07,1.0193713,9.00E-07,1.04834,1.10E-06,1.0619156,1.20E-06,1.0749935,1.30E-06,1.0992373,1.50E-06,1.1110388,1.60E-06,1.122521,1.70E-06,1.1446398,1.90E-06,1.1657826,2.10E-06,1.1760342,2.20E-06,-0.000568889,300,0.7236931,300.10306,0.82904428,301.17891,1.0341909,302.8503,1.0870819,303.19393,1.1337129,304.24394,1.1553233,304.78584,0.52579159,299.99994,0.63863031,300.00814,0.87230574,302.47007,0.9028998,303.82306,0.92835401,301.04149,0.94998826,306.67213,0.96992606,308.15808,0.98716328,301.92073,1.0037534,302.22527,1.0193713,302.53521,1.04834,303.17029,1.0619156,303.49498,1.0749935,303.8242,1.0992373,303.45203,1.1110388,303.71311,1.122521,303.97711,1.1446398,304.51354,1.1657826,305.06079,1.1760342,305.33833
-0.000568889,2.58E-18,0.72367345,1.00E-08,0.82892129,1.00E-07,1.0344711,1.00E-06,1.0876375,1.40E-06,1.1347031,1.80E-06,1.1565716,2.00E-06,0.5512841,1.00E-10,0.63862797,1.00E-09,0.87213987,2.00E-07,0.90274631,3.00E-07,0.92833008,4.00E-07,0.95000201,5.00E-07,0.97008921,6.00E-07,0.98724768,7.00E-07,1.0038937,8.00E-07,1.0195769,9.00E-07,1.0487037,1.10E-06,1.0623717,1.20E-06,1.0755508,1.30E-06,1.0998911,1.50E-06,1.1117979,1.60E-06,1.1233922,1.70E-06,1.1457556,1.90E-06,1.1671699,2.10E-06,1.1775674,2.20E-06,-0.000568889,300,0.72367345,300.12584,0.82892129,301.4369,1.0344711,303.64207,1.0876375,304.16336,1.1347031,305.54088,1.1565716,306.25297,0.5512841,300.00007,0.63862797,300.01017,0.87213987,303.01083,0.90274631,304.66069,0.92833008,301.3278,0.95000201,308.13684,0.97008921,309.95097,0.98724768,302.45127,1.0038937,302.84114,1.0195769,303.23819,1.0487037,304.05246,1.0623717,304.46912,1.0755508,304.89181,1.0998911,304.50166,1.1117979,304.84409,1.1233922,305.19053,1.1457556,305.89505,1.1671699,306.61454,1.1775674,306.9797
-0.000568889,2.14E-18,0.72364987,1.00E-08,0.82877376,1.00E-07,1.0348081,1.00E-06,1.0883046,1.40E-06,1.1358936,1.80E-06,1.1580735,2.00E-06,0.5578013,1.00E-10,0.63862516,1.00E-09,0.87194104,2.00E-07,0.90256268,3.00E-07,0.92830134,4.00E-07,0.95002067,5.00E-07,0.97028861,6.00E-07,0.98734916,7.00E-07,1.0040625,8.00E-07,1.0198243,9.00E-07,1.0491414,1.10E-06,1.0629207,1.20E-06,1.0762216,1.30E-06,1.1006765,1.50E-06,1.11271,1.60E-06,1.1244393,1.70E-06,1.1470978,1.90E-06,1.1688397,2.10E-06,1.1794131,2.20E-06,-0.000568889,300,0.72364987,300.15319,0.82877376,301.74646,1.0348081,304.59252,1.0883046,305.3259,1.1358936,307.09706,1.1580735,308.01388,0.5578013,300.00028,0.63862516,300.0126,0.87194104,303.65971,0.90256268,305.66591,0.92830134,301.67131,0.95002067,309.8953,0.97028861,312.10397,0.98734916,303.08795,1.0040625,303.5803,1.0198243,304.08197,1.0491414,305.11157,1.0629207,305.63878,1.0762216,306.17388,1.1006765,305.76056,1.11271,306.20074,1.1244393,306.64628,1.1470978,307.55296,1.1688397,308.47972,1.1794131,308.95039
