Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.044690032,-8.2761861,0.044690032,-9.4003453,0.044690032,-8.3888822,0.044690032,-8.1220833
0.044729494,-8.2684213,0.044729494,-9.3925806,0.044729494,-8.3811145,0.044729494,-8.1143215
0.044769622,-8.2605272,0.044769622,-9.3846864,0.044769622,-8.3732174,0.044769622,-8.1064303
0.044809081,-8.2527642,0.044809081,-9.3769234,0.044809081,-8.3654515,0.044809081,-8.0986702
0.044849209,-8.2448718,0.044849209,-9.369031,0.044849209,-8.3575561,0.044849209,-8.0907809
0.044888671,-8.2371106,0.044888671,-9.3612699,0.044888671,-8.349792,0.044888671,-8.0830226
0.0449288,-8.2292201,0.0449288,-9.3533793,0.0449288,-8.3418985,0.0449288,-8.075135
0.044968262,-8.2214606,0.044968262,-9.3456199,0.044968262,-8.3341361,0.044968262,-8.0673786
0.045008391,-8.2135719,0.045008391,-9.3377311,0.045008391,-8.3262444,0.045008391,-8.0594928
0.045047853,-8.2058142,0.045047853,-9.3299735,0.045047853,-8.3184838,0.045047853,-8.0517381
0.045087982,-8.1979273,0.045087982,-9.3220865,0.045087982,-8.3105939,0.045087982,-8.0438541
0.04512744,-8.1901714,0.04512744,-9.3143307,0.04512744,-8.3028351,0.04512744,-8.0361012
0.045167569,-8.1822863,0.045167569,-9.3064455,0.045167569,-8.294947,0.045167569,-8.0282191
0.045207031,-8.1745322,0.045207031,-9.2986914,0.045207031,-8.2871899,0.045207031,-8.0204679
0.04524716,-8.1666489,0.04524716,-9.2908081,0.04524716,-8.2793036,0.04524716,-8.0125876
0.045286622,-8.1588966,0.045286622,-9.2830558,0.045286622,-8.2715484,0.045286622,-8.0048382
0.045326751,-8.151015,0.045326751,-9.2751743,0.045326751,-8.2636638,0.045326751,-7.9969597
0.045366213,-8.1432645,0.045366213,-9.2674237,0.045366213,-8.2559104,0.045366213,-7.9892121
0.045406342,-8.1353848,0.045406342,-9.259544,0.045406342,-8.2480277,0.045406342,-7.9813353
0.0454458,-8.127636,0.0454458,-9.2517952,0.0454458,-8.240276,0.0454458,-7.9735895
0.045485929,-8.1197581,0.045485929,-9.2439173,0.045485929,-8.2323951,0.045485929,-7.9657146
0.045525391,-8.1120111,0.045525391,-9.2361704,0.045525391,-8.2246452,0.045525391,-7.9579706
0.045565519,-8.104135,0.045565519,-9.2282943,0.045565519,-8.2167661,0.045565519,-7.9500975
0.045604981,-8.0963898,0.045604981,-9.2205491,0.045604981,-8.2090179,0.045604981,-7.9423552
0.04564511,-8.0885155,0.04564511,-9.2126748,0.04564511,-8.2011406,0.04564511,-7.9344839
0.045684569,-8.0807721,0.045684569,-9.2049313,0.045684569,-8.1933943,0.045684569,-7.9267435
0.045724697,-8.0728996,0.045724697,-9.1970589,0.045724697,-8.1855188,0.045724697,-7.918874
0.045764159,-8.065158,0.045764159,-9.1893172,0.045764159,-8.1777742,0.045764159,-7.9111353
0.045804288,-8.0572873,0.045804288,-9.1814465,0.045804288,-8.1699005,0.045804288,-7.9032676
0.04584375,-8.0495474,0.04584375,-9.1737067,0.04584375,-8.1621577,0.04584375,-7.8955307
0.045883879,-8.0416786,0.045883879,-9.1658378,0.045883879,-8.1542859,0.045883879,-7.8876649
0.045923341,-8.0339405,0.045923341,-9.1580997,0.045923341,-8.1465449,0.045923341,-7.8799297
0.04596347,-8.0260734,0.04596347,-9.1502327,0.04596347,-8.1386748,0.04596347,-7.8720657
0.046002928,-8.0183371,0.046002928,-9.1424964,0.046002928,-8.1309356,0.046002928,-7.8643323
