N1_contact TotalCurrent(n101_TLPn101_des) X,N1_contact TotalCurrent(n101_TLPn101_des) Y,N1_contact TotalCurrent(n102_TLPn102_des) X,N1_contact TotalCurrent(n102_TLPn102_des) Y,N1_contact TotalCurrent(n103_TLPn103_des) X,N1_contact TotalCurrent(n103_TLPn103_des) Y,N1_contact TotalCurrent(n104_TLPn104_des) X,N1_contact TotalCurrent(n104_TLPn104_des) Y,N1_contact TotalCurrent(n105_TLPn105_des) X,N1_contact TotalCurrent(n105_TLPn105_des) Y,N1_contact TotalCurrent(n106_TLPn106_des) X,N1_contact TotalCurrent(n106_TLPn106_des) Y,N1_contact TotalCurrent(n107_TLPn107_des) X,N1_contact TotalCurrent(n107_TLPn107_des) Y,N1_contact TotalCurrent(n108_TLPn108_des) X,N1_contact TotalCurrent(n108_TLPn108_des) Y,N1_contact TotalCurrent(n109_TLPn109_des) X,N1_contact TotalCurrent(n109_TLPn109_des) Y,N1_contact TotalCurrent(n298_TLPn298_des) X,N1_contact TotalCurrent(n298_TLPn298_des) Y,N1_contact TotalCurrent(n311_TLPn311_des) X,N1_contact TotalCurrent(n311_TLPn311_des) Y,N1_contact TotalCurrent(n324_TLPn324_des) X,N1_contact TotalCurrent(n324_TLPn324_des) Y,N1_contact TotalCurrent(n337_TLPn337_des) X,N1_contact TotalCurrent(n337_TLPn337_des) Y,N1_contact TotalCurrent(n350_TLPn350_des) X,N1_contact TotalCurrent(n350_TLPn350_des) Y,N1_contact TotalCurrent(n363_TLPn363_des) X,N1_contact TotalCurrent(n363_TLPn363_des) Y,N1_contact TotalCurrent(n376_TLPn376_des) X,N1_contact TotalCurrent(n376_TLPn376_des) Y,N1_contact TotalCurrent(n389_TLPn389_des) X,N1_contact TotalCurrent(n389_TLPn389_des) Y,N1_contact TotalCurrent(n402_TLPn402_des) X,N1_contact TotalCurrent(n402_TLPn402_des) Y,N1_contact TotalCurrent(n415_TLPn415_des) X,N1_contact TotalCurrent(n415_TLPn415_des) Y,N1_contact TotalCurrent(n428_TLPn428_des) X,N1_contact TotalCurrent(n428_TLPn428_des) Y,N1_contact TotalCurrent(n441_TLPn441_des) X,N1_contact TotalCurrent(n441_TLPn441_des) Y,N1_contact TotalCurrent(n454_TLPn454_des) X,N1_contact TotalCurrent(n454_TLPn454_des) Y,N1_contact TotalCurrent(n467_TLPn467_des) X,N1_contact TotalCurrent(n467_TLPn467_des) Y,N1_contact TotalCurrent(n480_TLPn480_des) X,N1_contact TotalCurrent(n480_TLPn480_des) Y,N1_contact TotalCurrent(n493_TLPn493_des) X,N1_contact TotalCurrent(n493_TLPn493_des) Y,N1_contact TotalCurrent(n506_TLPn506_des) X,N1_contact TotalCurrent(n506_TLPn506_des) Y,N1_contact TotalCurrent(n519_TLPn519_des) X,N1_contact TotalCurrent(n519_TLPn519_des) Y,N1_contact TotalCurrent(n532_TLPn532_des) X,N1_contact TotalCurrent(n532_TLPn532_des) Y,N1_contact TotalCurrent(n545_TLPn545_des) X,N1_contact TotalCurrent(n545_TLPn545_des) Y,N1_contact TotalCurrent(n558_TLPn558_des) X,N1_contact TotalCurrent(n558_TLPn558_des) Y,N1_contact TotalCurrent(n571_TLPn571_des) X,N1_contact TotalCurrent(n571_TLPn571_des) Y,N1_contact TotalCurrent(n584_TLPn584_des) X,N1_contact TotalCurrent(n584_TLPn584_des) Y,N1_contact Temperature(n101_TLPn101_des) X,N1_contact Temperature(n101_TLPn101_des) Y,N1_contact Temperature(n102_TLPn102_des) X,N1_contact Temperature(n102_TLPn102_des) Y,N1_contact Temperature(n103_TLPn103_des) X,N1_contact Temperature(n103_TLPn103_des) Y,N1_contact Temperature(n104_TLPn104_des) X,N1_contact Temperature(n104_TLPn104_des) Y,N1_contact Temperature(n105_TLPn105_des) X,N1_contact Temperature(n105_TLPn105_des) Y,N1_contact Temperature(n106_TLPn106_des) X,N1_contact Temperature(n106_TLPn106_des) Y,N1_contact Temperature(n107_TLPn107_des) X,N1_contact Temperature(n107_TLPn107_des) Y,N1_contact Temperature(n108_TLPn108_des) X,N1_contact Temperature(n108_TLPn108_des) Y,N1_contact Temperature(n109_TLPn109_des) X,N1_contact Temperature(n109_TLPn109_des) Y,N1_contact Temperature(n298_TLPn298_des) X,N1_contact Temperature(n298_TLPn298_des) Y,N1_contact Temperature(n311_TLPn311_des) X,N1_contact Temperature(n311_TLPn311_des) Y,N1_contact Temperature(n324_TLPn324_des) X,N1_contact Temperature(n324_TLPn324_des) Y,N1_contact Temperature(n337_TLPn337_des) X,N1_contact Temperature(n337_TLPn337_des) Y,N1_contact Temperature(n350_TLPn350_des) X,N1_contact Temperature(n350_TLPn350_des) Y,N1_contact Temperature(n363_TLPn363_des) X,N1_contact Temperature(n363_TLPn363_des) Y,N1_contact Temperature(n376_TLPn376_des) X,N1_contact Temperature(n376_TLPn376_des) Y,N1_contact Temperature(n389_TLPn389_des) X,N1_contact Temperature(n389_TLPn389_des) Y,N1_contact Temperature(n402_TLPn402_des) X,N1_contact Temperature(n402_TLPn402_des) Y,N1_contact Temperature(n415_TLPn415_des) X,N1_contact Temperature(n415_TLPn415_des) Y,N1_contact Temperature(n428_TLPn428_des) X,N1_contact Temperature(n428_TLPn428_des) Y,N1_contact Temperature(n441_TLPn441_des) X,N1_contact Temperature(n441_TLPn441_des) Y,N1_contact Temperature(n454_TLPn454_des) X,N1_contact Temperature(n454_TLPn454_des) Y,N1_contact Temperature(n467_TLPn467_des) X,N1_contact Temperature(n467_TLPn467_des) Y,N1_contact Temperature(n480_TLPn480_des) X,N1_contact Temperature(n480_TLPn480_des) Y,N1_contact Temperature(n493_TLPn493_des) X,N1_contact Temperature(n493_TLPn493_des) Y,N1_contact Temperature(n506_TLPn506_des) X,N1_contact Temperature(n506_TLPn506_des) Y,N1_contact Temperature(n519_TLPn519_des) X,N1_contact Temperature(n519_TLPn519_des) Y,N1_contact Temperature(n532_TLPn532_des) X,N1_contact Temperature(n532_TLPn532_des) Y,N1_contact Temperature(n545_TLPn545_des) X,N1_contact Temperature(n545_TLPn545_des) Y,N1_contact Temperature(n558_TLPn558_des) X,N1_contact Temperature(n558_TLPn558_des) Y,N1_contact Temperature(n571_TLPn571_des) X,N1_contact Temperature(n571_TLPn571_des) Y,N1_contact Temperature(n584_TLPn584_des) X,N1_contact Temperature(n584_TLPn584_des) Y
-2.36E-05,-4.34E-18,0.66503658,7.20E-09,0.76515206,7.20E-08,0.90043336,7.20E-07,0.83880385,2.90E-07,0.95141984,1.30E-06,0.96190461,1.44E-06,0.8666253,4.50E-07,0.8805242,5.50E-07,0.022072008,7.20E-11,0.2195402,7.20E-10,0.79963967,1.44E-07,0.82162284,2.16E-07,0.83831726,2.88E-07,0.85203932,3.60E-07,0.86384031,4.32E-07,0.87429005,5.04E-07,0.88373349,5.76E-07,0.89239603,6.48E-07,0.82469232,2.28E-07,0.82969954,2.49E-07,0.83438825,2.70E-07,0.93434062,1.08E-06,0.94024066,1.15E-06,0.94592622,1.22E-06,0.95674057,1.37E-06,0.86087656,4.13E-07,0.86085129,4.13E-07,0.86691699,4.52E-07,0.87258986,4.91E-07,0.87530571,5.11E-07,0.874669,5.06E-07,-2.36E-05,300,0.66503658,300,0.76515206,300,0.90043336,300,0.83880385,300,0.95141984,300,0.96190461,300,0.8666253,300,0.8805242,300,0.022072008,300,0.2195402,300,0.79963967,300,0.82162284,300,0.83831726,300,0.85203932,300,0.86384031,300,0.87429005,300,0.88373349,300,0.89239603,300,0.82469232,300,0.82969954,300,0.83438825,300,0.93434062,300,0.94024066,300,0.94592622,300,0.95674057,300,0.86087656,300,0.86085129,300,0.86691699,300,0.87258986,300,0.87530571,300,0.874669,300
-2.36E-05,-8.40E-19,0.67311533,8.74E-09,0.77447406,8.74E-08,0.91597623,8.74E-07,0.84925387,3.44E-07,0.97111688,1.57E-06,0.98257231,1.75E-06,0.87951378,5.43E-07,0.89362869,6.58E-07,0.032460563,8.74E-11,0.32130908,8.74E-10,0.80993255,1.75E-07,0.83273301,2.62E-07,0.85016426,3.50E-07,0.86457146,4.37E-07,0.87702073,5.25E-07,0.88809072,6.12E-07,0.89813216,7.00E-07,0.90737445,7.87E-07,0.83459303,2.70E-07,0.83978778,2.95E-07,0.84465943,3.20E-07,0.952539,1.31E-06,0.95894495,1.40E-06,0.96512988,1.49E-06,0.97692548,1.66E-06,0.87290907,4.94E-07,0.87342474,4.97E-07,0.87926475,5.41E-07,0.8852453,5.88E-07,0.8881124,6.11E-07,0.88801663,6.10E-07,-2.36E-05,300,0.67311533,300,0.77447406,300,0.91597623,300,0.84925387,300,0.97111688,300,0.98257231,300,0.87951378,300,0.89362869,300,0.032460563,300,0.32130908,300,0.80993255,300,0.83273301,300,0.85016426,300,0.86457146,300,0.87702073,300,0.88809072,300,0.89813216,300,0.90737445,300,0.83459303,300,0.83978778,300,0.84465943,300,0.952539,300,0.95894495,300,0.96512988,300,0.97692548,300,0.87290907,300,0.87342474,300,0.87926475,300,0.8852453,300,0.8881124,300,0.88801663,300
-2.36E-05,-1.18E-17,0.67869757,1.00E-08,0.78105669,1.00E-07,0.92741158,1.00E-06,0.86026988,4.09E-07,0.98585109,1.80E-06,0.99808288,2.00E-06,0.89308695,6.54E-07,0.90756253,7.88E-07,0.042138881,1.00E-10,0.41407892,1.00E-09,0.81726378,2.00E-07,0.84069722,3.00E-07,0.85870126,4.00E-07,0.87364272,5.00E-07,0.88659887,6.00E-07,0.89815498,7.00E-07,0.90866613,8.00E-07,0.91836472,9.00E-07,0.84498167,3.21E-07,0.85039051,3.51E-07,0.8554711,3.80E-07,0.96607859,1.50E-06,0.97288726,1.60E-06,0.97947025,1.70E-06,0.99204964,1.90E-06,0.88561714,5.91E-07,0.8866386,5.99E-07,0.89233309,6.47E-07,0.89866542,7.03E-07,0.90170552,7.31E-07,0.90211384,7.35E-07,-2.36E-05,300,0.67869757,300,0.78105669,300,0.92741158,300,0.86026988,300,0.98585109,300,0.99808288,300,0.89308695,300,0.90756253,300,0.042138881,300,0.41407892,300,0.81726378,300,0.84069722,300,0.85870126,300,0.87364272,300,0.88659887,300,0.89815498,300,0.90866613,300,0.91836472,300,0.84498167,300,0.85039051,300,0.8554711,300,0.96607859,300,0.97288726,300,0.97947025,300,0.99204964,300,0.88561714,300,0.8866386,300,0.89233309,300,0.89866542,300,0.90170552,300,0.90211384,300
-2.36E-05,1.40E-17,0.67896173,1.00E-08,0.78105944,1.00E-07,0.92734557,1.00E-06,0.87190913,4.87E-07,0.98601528,1.80E-06,0.99833731,2.00E-06,0.90745491,7.87E-07,0.92244011,9.43E-07,0.059224762,1.00E-10,0.53530652,1.00E-09,0.81722463,2.00E-07,0.84063357,3.00E-07,0.85862176,4.00E-07,0.87355369,5.00E-07,0.88650561,6.00E-07,0.89806224,7.00E-07,0.90857826,8.00E-07,0.91828582,9.00E-07,0.85590428,3.82E-07,0.86155757,4.17E-07,0.86687684,4.52E-07,0.96613123,1.50E-06,0.97297385,1.60E-06,0.97959404,1.70E-06,0.9922574,1.90E-06,0.89909115,7.07E-07,0.90059605,7.21E-07,0.90621934,7.75E-07,0.91295443,8.42E-07,0.91619269,8.76E-07,0.9170809,8.85E-07,-2.36E-05,300,0.67896173,300,0.78105944,300,0.92734557,300,0.87190913,300,0.98601528,300,0.99833731,300,0.90745491,300,0.92244011,300,0.059224762,300,0.53530652,300,0.81722463,300,0.84063357,300,0.85862176,300,0.87355369,300,0.88650561,300,0.89806224,300,0.90857826,300,0.91828582,300,0.85590428,300,0.86155757,300,0.86687684,300,0.96613123,300,0.97297385,300,0.97959404,300,0.9922574,300,0.89909115,300,0.90059605,300,0.90621934,300,0.91295443,300,0.91619269,300,0.9170809,300
-2.36E-05,-4.34E-18,0.6789628,1.00E-08,0.78101273,1.00E-07,0.9272507,1.00E-06,0.88424062,5.80E-07,0.98619764,1.80E-06,0.99862813,2.00E-06,0.92274376,9.46E-07,0.93839635,1.13E-06,0.079704786,1.00E-10,0.5781245,1.00E-09,0.81714623,2.00E-07,0.84053242,3.00E-07,0.858505,4.00E-07,0.87342753,5.00E-07,0.88637571,6.00E-07,0.89793385,7.00E-07,0.90845635,8.00E-07,0.91817515,9.00E-07,0.86741647,4.56E-07,0.87334905,4.97E-07,0.87894119,5.38E-07,0.9661795,1.50E-06,0.97306294,1.60E-06,0.97972784,1.70E-06,0.99249211,1.90E-06,0.9134371,8.47E-07,0.91541489,8.68E-07,0.92103786,9.28E-07,0.92823498,1.01E-06,0.93170067,1.05E-06,0.93305626,1.06E-06,-2.36E-05,300,0.6789628,300,0.78101273,300,0.9272507,300,0.88424062,300,0.98619764,300,0.99862813,300,0.92274376,300,0.93839635,300,0.079704786,300,0.5781245,300,0.81714623,300,0.84053242,300,0.858505,300,0.87342753,300,0.88637571,300,0.89793385,300,0.90845635,300,0.91817515,300,0.86741647,300,0.87334905,300,0.87894119,300,0.9661795,300,0.97306294,300,0.97972784,300,0.99249211,300,0.9134371,300,0.91541489,300,0.92103786,300,0.92823498,300,0.93170067,300,0.93305626,300
-2.36E-05,2.80E-18,0.67895538,1.00E-08,0.78095646,1.00E-07,0.92713682,1.00E-06,0.89734716,6.92E-07,0.98641757,1.80E-06,0.99897881,2.00E-06,0.93910033,1.14E-06,0.95559212,1.35E-06,0.10424524,1.00E-10,0.58651669,1.00E-09,0.81705203,2.00E-07,0.84041093,3.00E-07,0.85836476,4.00E-07,0.87327601,5.00E-07,0.88621969,6.00E-07,0.89777966,7.00E-07,0.90830997,8.00E-07,0.91804227,9.00E-07,0.87958499,5.43E-07,0.8858371,5.93E-07,0.89174166,6.42E-07,0.9662379,1.50E-06,0.97317049,1.60E-06,0.97988926,1.70E-06,0.99277515,1.90E-06,0.92878024,1.01E-06,0.93123176,1.04E-06,0.93692415,1.11E-06,0.94465275,1.21E-06,0.9483802,1.26E-06,0.9502019,1.28E-06,-2.36E-05,300,0.67895538,300,0.78095646,300,0.92713682,300,0.89734716,300,0.98641757,300,0.99897881,300,0.93910033,300,0.95559212,300,0.10424524,300,0.58651669,300,0.81705203,300,0.84041093,300,0.85836476,300,0.87327601,300,0.88621969,300,0.89777966,300,0.90830997,300,0.91804227,300,0.87958499,300,0.8858371,300,0.89174166,300,0.9662379,300,0.97317049,300,0.97988926,300,0.99277515,300,0.92878024,300,0.93123176,300,0.93692415,300,0.94465275,300,0.9483802,300,0.9502019,300
-2.36E-05,2.80E-18,0.67894628,1.00E-08,0.78088895,1.00E-07,0.92700055,1.00E-06,0.91132839,8.26E-07,0.98668382,1.80E-06,0.99940291,2.00E-06,0.95669859,1.37E-06,0.97422201,1.62E-06,0.13363829,1.00E-10,0.58779843,1.00E-09,0.816939,2.00E-07,0.84026516,3.00E-07,0.85819651,4.00E-07,0.87309425,5.00E-07,0.88603257,6.00E-07,0.89759477,7.00E-07,0.9081345,8.00E-07,0.9178831,9.00E-07,0.89248986,6.49E-07,0.89910829,7.08E-07,0.90537135,7.67E-07,0.96630929,1.50E-06,0.97330116,1.60E-06,0.98008491,1.70E-06,0.99311757,1.90E-06,0.94527033,1.22E-06,0.94820785,1.25E-06,0.95404076,1.33E-06,0.96238311,1.45E-06,0.96641306,1.51E-06,0.96871097,1.54E-06,-2.36E-05,300,0.67894628,300,0.78088895,300,0.92700055,300,0.91132839,300,0.98668382,300,0.99940291,300,0.95669859,300,0.97422201,300,0.13363829,300,0.58779843,300,0.816939,300,0.84026516,300,0.85819651,300,0.87309425,300,0.88603257,300,0.89759477,300,0.9081345,300,0.9178831,300,0.89248986,300,0.89910829,300,0.90537135,300,0.96630929,300,0.97330116,300,0.98008491,300,0.99311757,300,0.94527033,300,0.94820785,300,0.95404076,300,0.96238311,300,0.96641306,300,0.96871097,300
-2.36E-05,2.24E-18,0.67893535,1.00E-08,0.78080794,1.00E-07,0.92683761,1.00E-06,0.92630488,9.87E-07,0.98700679,1.80E-06,0.99991665,2.00E-06,0.97574935,1.64E-06,0.99452656,1.94E-06,0.16882161,1.00E-10,0.58796179,1.00E-09,0.81680339,2.00E-07,0.84009028,3.00E-07,0.85799468,4.00E-07,0.87287624,5.00E-07,0.88580819,6.00E-07,0.89737314,7.00E-07,0.90792427,8.00E-07,0.91769253,9.00E-07,0.90622737,7.75E-07,0.91326702,8.46E-07,0.91994276,9.16E-07,0.96639692,1.50E-06,0.97346036,1.60E-06,0.98032258,1.70E-06,0.99353257,1.90E-06,0.96308933,1.46E-06,0.96653745,1.51E-06,0.97258623,1.60E-06,0.98164126,1.74E-06,0.98602287,1.80E-06,0.98881933,1.85E-06,-2.36E-05,300,0.67893535,300,0.78080794,300,0.92683761,300,0.92630488,300,0.98700679,300,0.99991665,300,0.97574935,300,0.99452656,300,0.16882161,300,0.58796179,300,0.81680339,300,0.84009028,300,0.85799468,300,0.87287624,300,0.88580819,300,0.89737314,300,0.90792427,300,0.91769253,300,0.90622737,300,0.91326702,300,0.91994276,300,0.96639692,300,0.97346036,300,0.98032258,300,0.99353257,300,0.96308933,300,0.96653745,300,0.97258623,300,0.98164126,300,0.98602287,300,0.98881933,300
-2.36E-05,-1.54E-18,0.67892224,1.00E-08,0.78071074,1.00E-07,0.92664294,1.00E-06,0.94242449,1.18E-06,0.98739935,1.80E-06,1.0005401,2.00E-06,0.99651534,1.98E-06,1.0168116,2.33E-06,0.21089439,1.00E-10,0.58797818,1.00E-09,0.81664068,2.00E-07,0.83988047,3.00E-07,0.85775258,4.00E-07,0.87261478,5.00E-07,0.88553915,6.00E-07,0.89710752,7.00E-07,0.90767245,8.00E-07,0.91746448,9.00E-07,0.92091437,9.27E-07,0.92844038,1.01E-06,0.93559333,1.10E-06,0.9665049,1.50E-06,0.97365486,1.60E-06,0.98061196,1.70E-06,0.99403653,1.90E-06,0.98246351,1.75E-06,0.98646094,1.81E-06,0.99280904,1.91E-06,1.0026983,2.08E-06,1.0074922,2.16E-06,1.010824,2.22E-06,-2.36E-05,300,0.67892224,300,0.78071074,300,0.92664294,300,0.94242449,300,0.98739935,300,1.0005401,300,0.99651534,300,1.0168116,300,0.21089439,300,0.58797818,300,0.81664068,300,0.83988047,300,0.85775258,300,0.87261478,300,0.88553915,300,0.89710752,300,0.90767245,300,0.91746448,300,0.92091437,300,0.92844038,300,0.93559333,300,0.9665049,300,0.97365486,300,0.98061196,300,0.99403653,300,0.98246351,300,0.98646094,300,0.99280904,300,1.0026983,300,1.0074922,300,1.010824,300
-2.36E-05,-1.26E-18,0.6789065,1.00E-08,0.78059411,1.00E-07,0.92641058,1.00E-06,0.95901588,1.40E-06,0.98787768,1.80E-06,1.0012985,2.00E-06,1.0193355,2.37E-06,1.0414804,2.79E-06,0.26110469,1.00E-10,0.58797804,1.00E-09,0.81644548,2.00E-07,0.83962879,3.00E-07,0.8574622,4.00E-07,0.87230126,5.00E-07,0.88521665,6.00E-07,0.89678925,7.00E-07,0.90737095,8.00E-07,0.91719175,9.00E-07,0.93592352,1.10E-06,0.94398575,1.20E-06,0.95166575,1.30E-06,0.9666386,1.50E-06,0.97389327,1.60E-06,0.98096529,1.70E-06,0.99464992,1.90E-06,1.0036827,2.10E-06,1.0082858,2.18E-06,1.0150302,2.29E-06,1.0259075,2.49E-06,1.0311907,2.59E-06,1.0351129,2.67E-06,-2.36E-05,300,0.6789065,300,0.78059411,300,0.92641058,300,0.95901588,300,0.98787768,300,1.0012985,300,1.0193355,300,1.0414804,300,0.26110469,300,0.58797804,300,0.81644548,300,0.83962879,300,0.8574622,300,0.87230126,300,0.88521665,300,0.89678925,300,0.90737095,300,0.91719175,300,0.93592352,300,0.94398575,300,0.95166575,300,0.9666386,300,0.97389327,300,0.98096529,300,0.99464992,300,1.0036827,300,1.0082858,300,1.0150302,300,1.0259075,300,1.0311907,300,1.0351129,300
-2.36E-05,-4.20E-18,0.67888762,1.00E-08,0.78045417,1.00E-07,0.92613354,1.00E-06,0.959037,1.40E-06,0.98846228,1.80E-06,1.0022234,2.00E-06,1.0208247,2.40E-06,1.0418088,2.80E-06,0.32062636,1.00E-10,0.58797602,1.00E-09,0.81621129,2.00E-07,0.83932689,3.00E-07,0.85711395,4.00E-07,0.87192535,5.00E-07,0.88483012,6.00E-07,0.89640803,7.00E-07,0.90701013,8.00E-07,0.91686582,9.00E-07,0.93588076,1.10E-06,0.94396113,1.20E-06,0.95166246,1.30E-06,0.96680499,1.50E-06,0.97418667,1.60E-06,0.98139811,1.70E-06,0.99539853,1.90E-06,1.0039639,2.10E-06,1.0097079,2.20E-06,1.0153251,2.30E-06,1.0262159,2.50E-06,1.0315058,2.60E-06,1.0367011,2.70E-06,-2.36E-05,300,0.67888762,300,0.78045417,300,0.92613354,300,0.959037,300,0.98846228,300,1.0022234,300,1.0208247,300,1.0418088,300,0.32062636,300,0.58797602,300,0.81621129,300,0.83932689,300,0.85711395,300,0.87192535,300,0.88483012,300,0.89640803,300,0.90701013,300,0.91686582,300,0.93588076,300,0.94396113,300,0.95166246,300,0.96680499,300,0.97418667,300,0.98139811,300,0.99539853,300,1.0039639,300,1.0097079,300,1.0153251,300,1.0262159,300,1.0315058,300,1.0367011,300
-2.36E-05,1.44E-17,0.67886496,1.00E-08,0.78028628,1.00E-07,0.92580369,1.00E-06,0.95904723,1.40E-06,0.98917919,1.80E-06,1.0033548,2.00E-06,1.0212482,2.40E-06,1.0424693,2.80E-06,0.3885507,1.00E-10,0.58797345,1.00E-09,0.81593035,2.00E-07,0.83896479,3.00E-07,0.85669635,4.00E-07,0.87147472,5.00E-07,0.88436699,6.00E-07,0.89595157,7.00E-07,0.90657857,8.00E-07,0.91647665,9.00E-07,0.93581391,1.10E-06,0.94391625,1.20E-06,0.9516433,1.30E-06,0.96701335,1.50E-06,0.97454935,1.60E-06,0.98193035,1.70E-06,0.99631518,1.90E-06,1.0042374,2.10E-06,1.0100288,2.20E-06,1.015696,2.30E-06,1.0266947,2.50E-06,1.0320426,2.60E-06,1.0372985,2.70E-06,-2.36E-05,300,0.67886496,300,0.78028628,300,0.92580369,300,0.95904723,300,0.98917919,300,1.0033548,300,1.0212482,300,1.0424693,300,0.3885507,300,0.58797345,300,0.81593035,300,0.83896479,300,0.85669635,300,0.87147472,300,0.88436699,300,0.89595157,300,0.90657857,300,0.91647665,300,0.93581391,300,0.94391625,300,0.9516433,300,0.96701335,300,0.97454935,300,0.98193035,300,0.99631518,300,1.0042374,300,1.0100288,300,1.015696,300,1.0266947,300,1.0320426,300,1.0372985,300
-2.36E-05,-1.54E-17,0.67883778,1.00E-08,0.78008485,1.00E-07,0.92541168,1.00E-06,0.95905964,1.40E-06,0.99006202,1.80E-06,1.0047441,2.00E-06,1.0217424,2.40E-06,1.0432486,2.80E-06,0.45107455,1.00E-10,0.58797035,1.00E-09,0.81559335,2.00E-07,0.83853052,3.00E-07,0.85619565,4.00E-07,0.87093466,5.00E-07,0.88381226,6.00E-07,0.8954053,7.00E-07,0.90606277,8.00E-07,0.91601247,9.00E-07,0.93573362,1.10E-06,0.94386237,1.20E-06,0.95162035,1.30E-06,0.96727605,1.50E-06,0.97500009,1.60E-06,0.98258782,1.70E-06,0.99744199,1.90E-06,1.0045514,2.10E-06,1.0103995,2.20E-06,1.0161268,2.30E-06,1.0272554,2.50E-06,1.032673,2.60E-06,1.0380018,2.70E-06,-2.36E-05,300,0.67883778,300,0.78008485,300,0.92541168,300,0.95905964,300,0.99006202,300,1.0047441,300,1.0217424,300,1.0432486,300,0.45107455,300,0.58797035,300,0.81559335,300,0.83853052,300,0.85619565,300,0.87093466,300,0.88381226,300,0.8954053,300,0.90606277,300,0.91601247,300,0.93573362,300,0.94386237,300,0.95162035,300,0.96727605,300,0.97500009,300,0.98258782,300,0.99744199,300,1.0045514,300,1.0103995,300,1.0161268,300,1.0272554,300,1.032673,300,1.0380018,300
-2.36E-05,7.56E-18,0.67880515,1.00E-08,0.77984319,1.00E-07,0.92494681,1.00E-06,0.95907536,1.40E-06,0.99115457,1.80E-06,1.006458,2.00E-06,1.022338,2.40E-06,1.0441883,2.80E-06,0.48537932,1.00E-10,0.58796664,1.00E-09,0.81518914,2.00E-07,0.83800976,3.00E-07,0.85559545,4.00E-07,0.87028756,5.00E-07,0.88314806,6.00E-07,0.89475193,7.00E-07,0.90544683,8.00E-07,0.91545961,9.00E-07,0.93563766,1.10E-06,0.94379822,1.20E-06,0.95159346,1.30E-06,0.96760986,1.50E-06,0.97556372,1.60E-06,0.98340437,1.70E-06,0.99883364,1.90E-06,1.0049296,2.10E-06,1.0108463,2.20E-06,1.016646,2.30E-06,1.0279313,2.50E-06,1.0334329,2.60E-06,1.0388497,2.70E-06,-2.36E-05,300,0.67880515,300,0.77984319,300,0.92494681,300,0.95907536,300,0.99115457,300,1.006458,300,1.022338,300,1.0441883,300,0.48537932,300,0.58796664,300,0.81518914,300,0.83800976,300,0.85559545,300,0.87028756,300,0.88314806,300,0.89475193,300,0.90544683,300,0.91545961,300,0.93563766,300,0.94379822,300,0.95159346,300,0.96760986,300,0.97556372,300,0.98340437,300,0.99883364,300,1.0049296,300,1.0108463,300,1.016646,300,1.0279313,300,1.0334329,300,1.0388497,300
-2.36E-05,-2.66E-18,0.67876601,1.00E-08,0.77955329,1.00E-07,0.92439698,1.00E-06,0.9590955,1.40E-06,0.99251469,1.80E-06,1.008584,2.00E-06,1.0230574,2.40E-06,1.0453237,2.80E-06,0.49710874,1.00E-10,0.58796218,1.00E-09,0.81470435,2.00E-07,0.83738537,3.00E-07,0.8548761,4.00E-07,0.86951248,5.00E-07,0.88235318,6.00E-07,0.89397102,7.00E-07,0.90471213,8.00E-07,0.91480225,9.00E-07,0.93552314,1.10E-06,0.94372204,1.20E-06,0.95156222,1.30E-06,0.9680378,1.50E-06,0.97627365,1.60E-06,0.984425,1.70E-06,1.0005622,1.90E-06,1.0053865,2.10E-06,1.0113859,2.20E-06,1.0172731,2.30E-06,1.0287476,2.50E-06,1.034351,2.60E-06,1.0398741,2.70E-06,-2.36E-05,300,0.67876601,300,0.77955329,300,0.92439698,300,0.9590955,300,0.99251469,300,1.008584,300,1.0230574,300,1.0453237,300,0.49710874,300,0.58796218,300,0.81470435,300,0.83738537,300,0.8548761,300,0.86951248,300,0.88235318,300,0.89397102,300,0.90471213,300,0.91480225,300,0.93552314,300,0.94372204,300,0.95156222,300,0.9680378,300,0.97627365,300,0.984425,300,1.0005622,300,1.0053865,300,1.0113859,300,1.0172731,300,1.0287476,300,1.034351,300,1.0398741,300
-2.36E-05,-1.36E-17,0.67871903,1.00E-08,0.77920554,1.00E-07,0.92374907,1.00E-06,0.95912151,1.40E-06,0.99421997,1.80E-06,1.011239,2.00E-06,1.0239276,2.40E-06,1.0466977,2.80E-06,0.50015369,1.00E-10,0.58795684,1.00E-09,0.81412298,2.00E-07,0.83663688,3.00E-07,0.85401422,4.00E-07,0.86858449,5.00E-07,0.88140252,6.00E-07,0.89303857,7.00E-07,0.90383679,8.00E-07,0.9140221,9.00E-07,0.9353866,1.10E-06,0.94363179,1.20E-06,0.95152619,1.30E-06,0.96859187,1.50E-06,0.97717541,1.60E-06,0.98571041,1.70E-06,1.0027238,1.90E-06,1.0059393,2.10E-06,1.0120386,2.20E-06,1.0180317,2.30E-06,1.0297352,2.50E-06,1.0354617,2.60E-06,1.0411136,2.70E-06,-2.36E-05,300,0.67871903,300,0.77920554,300,0.92374907,300,0.95912151,300,0.99421997,300,1.011239,300,1.0239276,300,1.0466977,300,0.50015369,300,0.58795684,300,0.81412298,300,0.83663688,300,0.85401422,300,0.86858449,300,0.88140252,300,0.89303857,300,0.90383679,300,0.9140221,300,0.9353866,300,0.94363179,300,0.95152619,300,0.96859187,300,0.97717541,300,0.98571041,300,1.0027238,300,1.0059393,300,1.0120386,300,1.0180317,300,1.0297352,300,1.0354617,300,1.0411136,300
