Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.0465542,0.4453463,0.0465542,-0.67881293,0.0465542,0.2,0.0465542,0.054197028
0.046598878,0.44692374,0.046598878,-0.67723549,0.046598878,0.2,0.046598878,0.054197028
0.046643555,0.44850117,0.046643555,-0.67565806,0.046643555,0.2,0.046643555,0.054197028
0.046688233,0.45007859,0.046688233,-0.67408064,0.046688233,0.2,0.046688233,0.054197028
0.04673291,0.45165601,0.04673291,-0.67250322,0.04673291,0.2,0.04673291,0.054197028
0.046777587,0.45323343,0.046777587,-0.6709258,0.046777587,0.2,0.046777587,0.054197028
0.046822265,0.45481084,0.046822265,-0.66934839,0.046822265,0.2,0.046822265,0.054197028
0.046866942,0.45638824,0.046866942,-0.66777099,0.046866942,0.2,0.046866942,0.054197028
0.04691162,0.45796565,0.04691162,-0.66619359,0.04691162,0.2,0.04691162,0.054197028
0.046956297,0.45954304,0.046956297,-0.66461619,0.046956297,0.2,0.046956297,0.054197028
0.047000978,0.46112044,0.047000978,-0.6630388,0.047000978,0.2,0.047000978,0.054197028
0.047045656,0.46269783,0.047045656,-0.66146141,0.047045656,0.2,0.047045656,0.054197028
0.047090333,0.46427521,0.047090333,-0.65988402,0.047090333,0.2,0.047090333,0.054197028
0.04713501,0.46585259,0.04713501,-0.65830664,0.04713501,0.2,0.04713501,0.054197028
0.047179688,0.46742997,0.047179688,-0.65672926,0.047179688,0.2,0.047179688,0.054197028
0.047224365,0.46900735,0.047224365,-0.65515188,0.047224365,0.2,0.047224365,0.054197028
0.047269043,0.47058473,0.047269043,-0.65357451,0.047269043,0.2,0.047269043,0.054197028
0.04731372,0.4721621,0.04731372,-0.65199713,0.04731372,0.2,0.04731372,0.054197028
0.047358397,0.47373947,0.047358397,-0.65041976,0.047358397,0.2,0.047358397,0.054197028
0.047403075,0.47531683,0.047403075,-0.6488424,0.047403075,0.2,0.047403075,0.054197028
0.047447752,0.4768942,0.047447752,-0.64726503,0.047447752,0.2,0.047447752,0.054197028
0.047492433,0.47847156,0.047492433,-0.64568767,0.047492433,0.2,0.047492433,0.054197028
0.047537111,0.48004892,0.047537111,-0.64411031,0.047537111,0.2,0.047537111,0.054197028
0.047581788,0.48162628,0.047581788,-0.64253295,0.047581788,0.2,0.047581788,0.054197028
0.047626466,0.48320364,0.047626466,-0.64095559,0.047626466,0.2,0.047626466,0.054197028
0.047671143,0.484781,0.047671143,-0.63937823,0.047671143,0.2,0.047671143,0.054197028
0.04771582,0.48635835,0.04771582,-0.63780088,0.04771582,0.2,0.04771582,0.054197028
0.047760498,0.48793571,0.047760498,-0.63622352,0.047760498,0.2,0.047760498,0.054197028
0.047805175,0.48951306,0.047805175,-0.63464617,0.047805175,0.2,0.047805175,0.054197028
0.047849853,0.49109041,0.047849853,-0.63306882,0.047849853,0.2,0.047849853,0.054197027
0.04789453,0.49266776,0.04789453,-0.63149147,0.04789453,0.2,0.04789453,0.054197027
